source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-3643	แฮม	n	19628	ham		1	n	火腿	authored_needs_review
th5000-cand-20260708-3646	ร่อน	v	35590	winnow	sift; separate large and small solid bits	2	v	簸揚；篩分	authored_needs_review
th5000-cand-20260708-3649	อเนก	adj	6714	multi-		1	adj	多重的；多種的	authored_needs_review
th5000-cand-20260708-3653	รูปร่าง	n	38846	appearance	external looks; expression; figure	1	n	外貌	authored_needs_review
th5000-cand-20260708-3656	รูปทรง	n	6850	shape	figure; build; contours; outline; configuration	1	n	形狀	authored_needs_review
th5000-cand-20260708-3659	การช่าง	n	32001	craftsmanship	workmanship; technique; artistry	1	n	工藝	authored_needs_review
th5000-cand-20260708-3662	จุดหมาย	n	33301	aim	purpose; goal; intention; objective; target	1	n	目的	authored_needs_review
th5000-cand-20260708-3665	ต่อต้าน	v	22493	resist	counter; withstand; oppose; stop; against	1	v	抵抗	authored_needs_review
th5000-cand-20260708-3668	ความถี่	n	32772	frequency		2	n	頻率	authored_needs_review
th5000-cand-20260708-3671	ผู้ว่า	n	13687	governor	leader; ruler; chief; administrator	1	n	省長；地方首長	authored_needs_review
th5000-cand-20260708-3675	ทิว	n	24707	row	line	1	n	排	authored_needs_review
th5000-cand-20260708-3678	วิทยาเขต	n	2571	campus		1	n	校園	authored_needs_review
th5000-cand-20260708-3681	แท่ง	n	37080	piece		7	clas;n	片	authored_needs_review
th5000-cand-20260708-3685	เด็ดขาด	v	20996	be decisive	be resolute; be firm; be determined; be resolved; be absolute	2	adv;v	果斷	authored_needs_review
th5000-cand-20260708-3688	ความมัน	n	32849	oiliness	greasiness	2	n	油性	authored_needs_review
th5000-cand-20260708-3691	งานประจำ	n	12832	routine	routine work	1	n	常規	authored_needs_review
th5000-cand-20260708-3694	คู่รัก	n	12238	sweetheart	lover; one's beloved; darling; dear; sweetie; boyfriend; girlfriend	1	n	戀人；情人	authored_needs_review
th5000-cand-20260708-3697	รายจ่าย	n	11882	expenses	expenditure; disbursement; consumption; fee; charge	1	n	開支	authored_needs_review
th5000-cand-20260708-3701	โอชา	adj	19637	delicious	tasty; yummy; ambrosial; delectable; scrumptious; toothsome	1	adj	可口的	authored_needs_review
th5000-cand-20260708-3704	สาด	n	6453	mat		2	n;v	墊	authored_needs_review
th5000-cand-20260708-3707	หุ่นยนต์	n	6635	robot	automaton	1	n	機器人	authored_needs_review
th5000-cand-20260708-3710	ตัวกลาง	n	22099	medium	mean; average	5	n	中介者；中間人	authored_needs_review
th5000-cand-20260708-3713	ระลึก	v	9332	recall	remember; recollect; recall; be reminded of; think back	1	v	記起	authored_needs_review
th5000-cand-20260708-3716	โภช	n	8245	eatables	comestibles	1	n	食物	authored_needs_review
th5000-cand-20260708-3720	ดังที่	conj	33693	as	according to; as if	1	conj	作為	authored_needs_review
th5000-cand-20260708-3723	ความทนทาน	n	37867	durability	endurance; stability; permanence	1	n	耐用性	authored_needs_review
th5000-cand-20260708-3727	ทางเทคนิค	adj	24935	technical		1	adj	技術的	authored_needs_review
th5000-cand-20260708-3731	งานใหญ่	n	37053	important job	big event; big happening	3	n	重要的工作	authored_needs_review
th5000-cand-20260708-3734	เปรย	v	37254	hint	insinuate; intimate; imply; indicate	2	v	暗示	authored_needs_review
th5000-cand-20260708-3737	สังเคราะห์	n	3220	synthesis		3	adj;n;v	合成	authored_needs_review
th5000-cand-20260708-3740	คุณภาพชีวิต	n	3581	quality of life		1	n	生活品質	authored_needs_review
th5000-cand-20260708-3743	อเนกประสงค์	adj	770	multi-purpose		1	adj	多用途	authored_needs_review
th5000-cand-20260708-3746	ไขข้อ	n	10648	marrow		1	n	骨髓	authored_needs_review
th5000-cand-20260708-3749	เกร็ด	n	9966	bend	river bend; twist	2	n	河灣；彎曲處	authored_needs_review
th5000-cand-20260708-3752	รัฐธรรมนูญ	n	5827	constitution		1	n	憲法	authored_needs_review
th5000-cand-20260708-3757	ผู้แต่ง	n	2519	authors		1	n	作者	authored_needs_review
th5000-cand-20260708-3760	กระตุก	v	29181	pull violently	tug; yank; wrench	2	v	用力拉	authored_needs_review
th5000-cand-20260708-3763	ทึ่ง	v	34375	be surprised	be impressed; be amazed; be astonished; wonder	1	v	感到驚訝	authored_needs_review
th5000-cand-20260708-3766	จริงจัง	v	38477	be serious	be earnest	2	adv;v	認真；嚴肅	authored_needs_review
th5000-cand-20260708-3769	ซิ่ง	adv	4664	speeding	fast; quickly; swiftly	1	adv	飛快地；迅速地	authored_needs_review
th5000-cand-20260708-3772	การผจญภัย	n	30656	adventure	risk; venture; chance; undertaking	1	n	冒險	authored_needs_review
th5000-cand-20260708-3775	ทบทวน	v	23582	repeat	go over; revise	2	v	重複	authored_needs_review
th5000-cand-20260708-3778	โลหิต	n	18079	blood		1	n	血	authored_needs_review
th5000-cand-20260708-3781	น้ำท่วม	n	25286	flood	inundation; spate	1	n	洪水	authored_needs_review
th5000-cand-20260708-3784	จุดเริ่มต้น	n	38052	starting point	source; beginning point	1	n	起點	authored_needs_review
th5000-cand-20260708-3787	ร่าเริง	v	35620	be cheerful	be happy; be delighted; be joyful; be delightful	2	adv;v	開朗；快活	authored_needs_review
th5000-cand-20260708-3793	นอกจากนั้น	conj	34985	then	moreover; besides	1	conj	然後	authored_needs_review
th5000-cand-20260708-3796	ชุมพร	n	28537	Chumphon		1	n	春蓬	authored_needs_review
th5000-cand-20260708-3799	เปลือก	n	16469	shell	case; husk; pod; skin; bark; rind	1	n	殼	authored_needs_review
th5000-cand-20260708-3803	นครนายก	n	34879	Nakhon Nayok		1	n	那空那育	authored_needs_review
th5000-cand-20260708-3806	การเข้าสู่	n	31887	approaching		1	n	進入；接近	authored_needs_review
th5000-cand-20260708-3809	ทางบ้าน	n	24901	folks at home	people at home	2	adj;n	家裡的人	authored_needs_review
th5000-cand-20260708-3812	ความก้าวหน้า	n	37823	progress	advance	1	n	進步	authored_needs_review
th5000-cand-20260708-3815	สุพรรณบุรี	n	20337	Suphan Buri		1	n	素攀武里府	authored_needs_review
th5000-cand-20260708-3819	คริสต์	n	31203	Christ	Jesus Christ	2	n	基督	authored_needs_review
th5000-cand-20260708-3822	ราคาขาย	n	26767	sale price	selling price	1	n	銷售價格	authored_needs_review
th5000-cand-20260708-3825	มธุร	n	28119	mellifluence	melodiousness; sweetness	4	adj;n;v	悅耳；甜美	authored_needs_review
th5000-cand-20260708-3828	การปกครอง	n	5073	administration	rule; government	1	n	統治；治理	authored_needs_review
th5000-cand-20260708-3831	สภาวะ	n	3081	state	condition	2	n	狀態	authored_needs_review
th5000-cand-20260708-3834	ผลการดำเนินงาน	n	37263	overall operation	overall result/outcome/achievement	2	n	整體運作	authored_needs_review
th5000-cand-20260708-3838	ศูนย์การค้า	n	2739	mall	shopping mall	2	n	購物中心	authored_needs_review
th5000-cand-20260708-3841	ปริญญาโท	n	27505	master's degree	master's	1	n	碩士學位	authored_needs_review
th5000-cand-20260708-3845	จำเลย	n	38057	defendant	plaintiff; accused	1	n	被告	authored_needs_review
th5000-cand-20260708-3848	อาทิเช่น	conj	4557	for example	for instance; such as	1	conj	例如	authored_needs_review
th5000-cand-20260708-3851	ชั้นหนึ่ง	adj	27908	first class	first grade; top-flight; top-notch	2	adj	一流的；頂級的	authored_needs_review
th5000-cand-20260708-3854	ประสานงาน	v	3701	coordinate	integrate; bring together; systematize; harmonize	1	v	協調	authored_needs_review
th5000-cand-20260708-3858	ทั้งที่	conj	24130	even if	in spite of; although; despite; even though; though; while; notwithstanding	1	conj	即使	authored_needs_review
th5000-cand-20260708-3861	มวยไทย	n	28226	Thai boxing	kick boxing	1	n	泰拳	authored_needs_review
th5000-cand-20260708-3864	พิชิต	v	14703	conquer	defeat; vanquish; subdue	1	v	征服	authored_needs_review
th5000-cand-20260708-3868	กลด	n	30138	long-handled umbrella	umbrella is used over a candidate for Buddhist priesthood while he proceeds to a temple	1	n	長柄傘	authored_needs_review
th5000-cand-20260708-3871	บัญชา	v	25537	command	direct; order	1	v	命令	authored_needs_review
th5000-cand-20260708-3875	หีบ	n	7838	casket	box; chest; trunk; coffer	3	clas;n;v	棺材	authored_needs_review
th5000-cand-20260708-3878	ความเสถียร	n	11557	stability	steadiness; strongness	1	n	穩定	authored_needs_review
th5000-cand-20260708-3881	เราะ	n	17191	flexible fish barrage	bamboo strips stitched together for enclosing fish	4	n;v	竹編攔魚柵	authored_needs_review
th5000-cand-20260708-3884	จับคู่	v	38406	pair	match	1	v	配對；搭配	authored_needs_review
th5000-cand-20260708-3887	นันท์	n	35190	pleasure	joy; delight; fun; happiness	1	n	樂趣	authored_needs_review
th5000-cand-20260708-3890	กล่อม	v	22243	calm	soothe	2	v	安撫；使平靜	authored_needs_review
th5000-cand-20260708-3893	เข้าบัญชี	v	4092	deposit	bank	1	v	存入帳戶；入帳	authored_needs_review
th5000-cand-20260708-3900	สารประกอบ	n	37442	compound	chemical compound	2	n	化合物	authored_needs_review
th5000-cand-20260708-3903	เหตุใด	adv	6642	why	for what reason	2	adv;ques	為什麼	authored_needs_review
th5000-cand-20260708-3906	นานาประการ	adj	25065	various	diversified; varied; different; numerous; many	1	adj	各種各樣的	authored_needs_review
th5000-cand-20260708-3910	ตามด	n	21494	tiny hole	minute hole; small leak (as in the bottom of a rice pot or any utensil)	1	n	小洞	authored_needs_review
th5000-cand-20260708-3913	เป็นช่วง	adv	16086	intermittently	periodically; sporadically; occasionally; spasmodically	1	adv	斷斷續續地	authored_needs_review
th5000-cand-20260708-3916	บทสรุป	n	8513	conclusion		1	n	結論	authored_needs_review
th5000-cand-20260708-3919	พ่าย	v	14643	lose	fail	1	v	失去	authored_needs_review
th5000-cand-20260708-3922	ทางวิชาการ	adj	24908	academic		1	adj	學術的	authored_needs_review
th5000-cand-20260708-3925	ผลรวม	n	16797	sum total	totality	1	n	總計	authored_needs_review
th5000-cand-20260708-3928	อนุภาค	n	4479	particle		1	n	粒子	authored_needs_review
th5000-cand-20260708-3932	เด้า	v	21012	move the bottom up and down		1	v	上下擺動臀部	authored_needs_review
th5000-cand-20260708-3936	ผลดี	n	16786	usefulness	good; benefit; advantage	1	n	好處；益處	authored_needs_review
th5000-cand-20260708-3939	เคลื่อนย้าย	v	12588	dislocate	displace; move; relocate	2	v	脫臼	authored_needs_review
th5000-cand-20260708-3942	ความเป็นจริง	n	37838	fact	reality; truth	1	n	事實	authored_needs_review
th5000-cand-20260708-3946	หม่น	v	38560	be melancholy	be pensive; be sorrowful; be gloomy	2	adj;v	憂鬱	authored_needs_review
th5000-cand-20260708-3949	การกำกับ	n	31824	supervising	directing; conducting	1	n	監督	authored_needs_review
th5000-cand-20260708-3952	ภักดี	v	9589	be loyal to		1	v	忠於	authored_needs_review
th5000-cand-20260708-3955	รวมความ	v	532	summarize	sum up	1	v	總結	authored_needs_review
th5000-cand-20260708-3958	แวดวง	n	2933	circle		3	n	圓圈	authored_needs_review
th5000-cand-20260708-3961	ถะ	n	23305	Chinese pagoda		1	n	中國寶塔	authored_needs_review
th5000-cand-20260708-3964	ข้อน	v	32435	hit	beat; pound; hammer; flog	1	v	打	authored_needs_review
th5000-cand-20260708-3967	ยิ่งไปกว่านั้น	conj	4262	in addition	moreover; besides	1	conj	另外	authored_needs_review
th5000-cand-20260708-3972	อัตราดอกเบี้ย	n	2755	interest rate		1	n	利率	authored_needs_review
th5000-cand-20260708-3975	หมดอายุ	v	7680	expire	run out; finish; end; terminate	1	v	到期	authored_needs_review
th5000-cand-20260708-3979	เครื่องวัด	n	12435	meter		1	n	測量儀器；計量表	authored_needs_review
th5000-cand-20260708-3982	ขอแสดงความยินดี	v	10435	congratulate	felicitate	1	v	恭喜	authored_needs_review
th5000-cand-20260708-3985	ยอมให้	v	498	yield	agree to let; agree to allow	1	v	屈服	authored_needs_review
th5000-cand-20260708-3988	การจด	n	31944	writing		2	n	寫作	authored_needs_review
th5000-cand-20260708-3991	รองศาสตราจารย์	n	4401	Associate Professor	associate professor	1	n	副教授	authored_needs_review
th5000-cand-20260708-3995	ชมรม	n	33456	club	association; society	1	n	俱樂部	authored_needs_review
th5000-cand-20260708-3998	เครื่องใช้ไฟฟ้า	n	12508	electric appliances	electric equipment	1	n	電器	authored_needs_review
th5000-cand-20260708-4001	กระเบื้องยาง	n	15654	asphalt		1	n	瀝青	authored_needs_review
th5000-cand-20260708-4005	สกลนคร	n	661	Sakon Nakhon		1	n	沙功那空	authored_needs_review
th5000-cand-20260708-4009	น่าทึ่ง	v	25046	be impressive	be eliciting wonder; be surprising	2	adj;v	令人印象深刻	authored_needs_review
th5000-cand-20260708-4012	ข้าพเจ้า	pron	10475	I		1	pron	我	authored_needs_review
th5000-cand-20260708-4015	ทองเหลือง	n	24065	brass		1	n	黃銅	authored_needs_review
th5000-cand-20260708-4018	การโกง	n	31852	cheating	fraud; swindle	1	n	作弊	authored_needs_review
th5000-cand-20260708-4021	สันติ	n	3247	peace		2	n	和平	authored_needs_review
th5000-cand-20260708-4024	รู้ที	v	26525	see through somebody's tricks	know what another is up to; become wise regarding a rival's or opponent's schemes or tricks	1	v	看穿某人的詭計	authored_needs_review
th5000-cand-20260708-4028	เชื้อเพลิง	n	8738	fuel		1	n	燃料	authored_needs_review
th5000-cand-20260708-4031	น้ำพริก	n	25310	chili sauce	chili paste; pepper sauce	1	n	辣椒醬	authored_needs_review
th5000-cand-20260708-4034	ปีก่อน	n	13366	last year	preceding year	1	n	去年	authored_needs_review
th5000-cand-20260708-4037	ประพฤติ	v	27565	conduct	behave; act; perform; do; commit; operate	1	v	行事；表現	authored_needs_review
th5000-cand-20260708-4040	แค้น	v	12646	be angry	be furious; rankle; be enraged	1	v	生氣	authored_needs_review
th5000-cand-20260708-4043	ให้โอกาส	v	2372	give a chance	give an opportunity; present an opportunity	1	v	給一個機會	authored_needs_review
th5000-cand-20260708-4047	ตะวันออกเฉียงใต้	n	21936	southeast	southeastern	1	n	東南	authored_needs_review
th5000-cand-20260708-4051	กระเช้า	n	29651	basket		1	n	籃子	authored_needs_review
th5000-cand-20260708-4054	สเปค	n	37408	specification		2	n	規格	authored_needs_review
th5000-cand-20260708-4058	เพดาน	n	15039	ceiling		1	n	天花板	authored_needs_review
th5000-cand-20260708-4061	ปานกลาง	adv	13336	moderately	middlingly; averagely	1	adv	適度地	authored_needs_review
th5000-cand-20260708-4064	มูลค่าเพิ่ม	n	4260	value added		1	n	附加價值	authored_needs_review
th5000-cand-20260708-4067	ชิ้นงาน	n	28444	work	job	1	n	工作	authored_needs_review
th5000-cand-20260708-4070	ทารก	n	24871	infant	baby	1	n	嬰兒	authored_needs_review
th5000-cand-20260708-4073	ศตวรรษ	n	6237	century		2	clas;n	世紀	authored_needs_review
th5000-cand-20260708-4076	กายภาพ	adj	31768	physical		1	adj	身體的	authored_needs_review
th5000-cand-20260708-4080	รถกระบะ	n	9292	pick-up	pick-up truck	1	n	小貨車；皮卡車	authored_needs_review
th5000-cand-20260708-4084	ทอย	v	24036	pitch	toss; throw	1	v	投擲；拋	authored_needs_review
th5000-cand-20260708-4087	ริ้วรอย	n	5895	wrinkle	furrow; line	1	n	皺紋	authored_needs_review
th5000-cand-20260708-4092	วิถีทาง	n	7183	way	means; method; process; mode	1	n	方式	authored_needs_review
th5000-cand-20260708-4095	การประกวด	n	9013	contest	competition	1	n	競賽	authored_needs_review
th5000-cand-20260708-4098	เกลียว	n	4002	strand	ply	2	n;v	股	authored_needs_review
th5000-cand-20260708-4102	เลว	v	35695	be bad	be sinful; be wicked	2	adj;v	壞；邪惡	authored_needs_review
th5000-cand-20260708-4105	พาหนะ	n	14672	vehicle		1	n	車輛	authored_needs_review
th5000-cand-20260708-4108	เปิดร้าน	v	8600	start a shop	set up; found; establish	1	v	開店	authored_needs_review
th5000-cand-20260708-4111	วิทยากร	n	7184	expert	lecturer	1	n	專家	authored_needs_review
th5000-cand-20260708-4115	เป็นระยะ	adv	16371	sporadically	sporadically	1	adv	零星地	authored_needs_review
th5000-cand-20260708-4118	ประกาย	n	27097	spark	flash; sparkle; shine	1	n	火花	authored_needs_review
th5000-cand-20260708-4121	ร้อยเอ็ด	n	26179	Roi Et		2	n	黎逸府	authored_needs_review
th5000-cand-20260708-4124	หนังสือพิมพ์	n	6557	newspaper	paper; press	1	n	報紙	authored_needs_review
th5000-cand-20260708-4128	จุดแข็ง	n	3607	strength	good point	1	n	力量	authored_needs_review
th5000-cand-20260708-4131	ใจความ	n	23813	essence	matter; meaning; content; substance; pith	1	n	本質	authored_needs_review
th5000-cand-20260708-4134	โฟกัส	n	39297	focus		1	n	重點	authored_needs_review
th5000-cand-20260708-4137	ประเสริฐ	adj	27547	superb	excellent; precious; best; outstanding; brilliant; splendid	1	adj	卓越的；傑出的	authored_needs_review
th5000-cand-20260708-4140	ขจัด	v	32205	expel	get rid of; wipe out; dispel; drive away; eliminate; eradicate; remove	1	v	驅逐	authored_needs_review
th5000-cand-20260708-4144	รณภูมิ	n	26343	battlefield	battleground	1	n	戰場	authored_needs_review
th5000-cand-20260708-4148	ตัวแทนจำหน่าย	n	34155	agent		1	n	代理人	authored_needs_review
th5000-cand-20260708-4151	โบรกเกอร์	n	2822	broker		1	n	經紀人	authored_needs_review
th5000-cand-20260708-4154	เป็นต้นไป	adv	16263	from now on	henceforth; hereafter; henceforward	1	adv	今後	authored_needs_review
th5000-cand-20260708-4157	ความขัดแย้ง	n	32663	conflict	opposition; disagreement; controversy; quarrel; argument	1	n	衝突	authored_needs_review
th5000-cand-20260708-4160	เมื่อใด	adv	5612	whenever	when	2	adv;ques	每當	authored_needs_review
th5000-cand-20260708-4163	เพชรบูรณ์	n	15035	Phetchabun		1	n	碧差汶	authored_needs_review
th5000-cand-20260708-4166	ลงวันที่	v	17468	date	put a date on; assign a date to	1	v	標註日期	authored_needs_review
th5000-cand-20260708-4169	ความผันผวน	n	37841	fluctuation	undulation; swing; oscillation	1	n	波動	authored_needs_review
th5000-cand-20260708-4172	ตั้งเป้าหมาย	v	21419	aim	intend to	1	v	以……為目標	authored_needs_review
th5000-cand-20260708-4175	ก้าน	n	31708	stem	stalk	2	clas;n	莖；梗	authored_needs_review
th5000-cand-20260708-4179	จูงใจ	v	23614	persuade	induce; persuade; influence	1	v	說服	authored_needs_review
th5000-cand-20260708-4182	ซิก	n	28832	Sikhs		2	adv;n	錫克教徒	authored_needs_review
th5000-cand-20260708-4185	ความเป็นมา	n	32821	background	history; story	1	n	背景	authored_needs_review
th5000-cand-20260708-4189	นับถือ	v	35201	worship	believe in	2	v	崇拜	authored_needs_review
th5000-cand-20260708-4192	ครัวเรือน	n	31165	household	family	1	n	家庭	authored_needs_review
th5000-cand-20260708-4195	คำศัพท์	n	11395	vocabulary	glossary; word	1	n	詞彙	authored_needs_review
th5000-cand-20260708-4198	ภูมิคุ้มกัน	n	9356	immunity	immunizing agents	1	n	免疫	authored_needs_review
th5000-cand-20260708-4201	กุน	n	9806	the year of the pig		1	n	豬年	authored_needs_review
th5000-cand-20260708-4205	พลาดโอกาส	v	14347	miss an opportunity	lose the chance	1	v	錯過一個機會	authored_needs_review
th5000-cand-20260708-4208	ใจถึง	v	23848	be brave	dare; be courageous; be fearless; be undaunted; be bold	2	adj;v	勇敢；有膽量	authored_needs_review
th5000-cand-20260708-4213	พระไตรปิฎก	n	14122	Tripitaka	Buddha's teaching divided into three parts; Buddhist Scriptures	1	n	三藏	authored_needs_review
th5000-cand-20260708-4216	ทุนการศึกษา	n	34437	scholarship	education fund	1	n	獎學金	authored_needs_review
th5000-cand-20260708-4219	หูฟัง	n	1869	earpiece	receiver	1	n	聽筒	authored_needs_review
th5000-cand-20260708-4223	แปลกใหม่	adj	3717	strange	new; novel; exotic; alien; unknown	1	adj	奇怪的	authored_needs_review
th5000-cand-20260708-4228	เซา	v	28932	calm down	stop	2	adv;v	冷靜下來	authored_needs_review
th5000-cand-20260708-4231	ความคม	n	37833	sharpness	keenness; acuteness	1	n	銳利度；鋒利程度	authored_needs_review
th5000-cand-20260708-4234	ข้อเสนอแนะ	n	10438	suggestion	counsel	1	n	建議	authored_needs_review
th5000-cand-20260708-4237	คอร์ด	n	11636	chord	string	1	n	弦	authored_needs_review
th5000-cand-20260708-4240	รู้ตัว	v	6842	be aware of	be conscious of	1	v	知道	authored_needs_review
th5000-cand-20260708-4244	กรรมวิธี	n	29532	process	method; way; means; working procedure; course	1	n	過程	authored_needs_review
th5000-cand-20260708-4248	ล่าช้า	v	38856	delay	be slow; hesitate; tarry	2	adv;v	延遲	authored_needs_review
th5000-cand-20260708-4251	ยุคปัจจุบัน	n	35562	present age	modern times	1	n	當代；現今時代	authored_needs_review
th5000-cand-20260708-4255	โซเดียม	n	28947	sodium		1	n	鈉	authored_needs_review
th5000-cand-20260708-4258	ความรุนแรง	n	3563	violence		1	n	暴力	authored_needs_review
th5000-cand-20260708-4261	วิตกกังวล	v	6173	worry	be anxious; be concerned	1	v	擔心	authored_needs_review
th5000-cand-20260708-4264	แฉ	v	27748	reveal	disclose; show	1	v	揭示	authored_needs_review
th5000-cand-20260708-4268	เท่าเทียม	v	8406	be equal	be equivalent; be on a level with; be comparable	1	v	等於	authored_needs_review
th5000-cand-20260708-4273	บุรุษ	n	25980	man	gentleman; male	2	n	男人	authored_needs_review
th5000-cand-20260708-4276	ทางการเมือง	adj	24743	political		1	adj	政治的	authored_needs_review
th5000-cand-20260708-4279	พิพากษา	v	14757	sentence	deliver judgement; decide; judge	1	v	判決；宣判	authored_needs_review
th5000-cand-20260708-4282	กฎระเบียบ	n	29347	set of regulations	rules; discipline; principle	1	n	一套規定	authored_needs_review
th5000-cand-20260708-4285	หนองคาย	n	20748	Nong Khai		1	n	廊開	authored_needs_review
th5000-cand-20260708-4288	ชีวา	n	28465	life	living; existence	1	n	生活	authored_needs_review
th5000-cand-20260708-4292	อมตะ	adj	7977	immortal	everlasting; undying; eternal	2	adj	不朽	authored_needs_review
th5000-cand-20260708-4296	สัญชาติ	n	3232	nationality		2	n	國籍	authored_needs_review
th5000-cand-20260708-4299	ตื่นตา	v	22779	be excited	be dazzled	1	v	看得眼花撩亂；驚艷	authored_needs_review
th5000-cand-20260708-4302	ตอกย้ำ	v	22597	emphasize	stress	1	v	強調	authored_needs_review
th5000-cand-20260708-4306	สลากกินแบ่งรัฐบาล	n	3142	lottery		2	n	抽籤	authored_needs_review
th5000-cand-20260708-4309	นายหน้า	n	25140	broker	agent; middleman	1	n	經紀人	authored_needs_review
th5000-cand-20260708-4312	ปัจจัยสำคัญ	n	3712	important factor	important or key element; key factor	1	n	重要因素	authored_needs_review
th5000-cand-20260708-4315	วิภา	n	18275	beauty		2	n	美麗	authored_needs_review
th5000-cand-20260708-4318	เบียร์	n	5360	beer	ale	1	n	啤酒	authored_needs_review
th5000-cand-20260708-4321	ข้อมูลข่าวสาร	n	3508	news information		1	n	新聞資訊	authored_needs_review
th5000-cand-20260708-4324	ขั้ว	n	10034	pole	wing; faction; group; cause; party; side	3	n	極；陣營	authored_needs_review
th5000-cand-20260708-4328	สี่เหลี่ยม	n	3349	square		3	adj;n	正方形；四邊形	authored_needs_review
th5000-cand-20260708-4332	คั่ว	v	11157	wait for the winner in a card game	have to the winner card in one's hand	2	adj;v	等待紙牌遊戲的獲勝者	authored_needs_review
th5000-cand-20260708-4335	จิ้ม	v	33247	stab		2	v	刺	authored_needs_review
th5000-cand-20260708-4338	อุดมศึกษา	n	37565	higher education	undergraduate study; graduate study; university education; college education	2	n	高等教育	authored_needs_review
th5000-cand-20260708-4341	ภาพลักษณ์	n	9566	image		1	n	影像	authored_needs_review
th5000-cand-20260708-4344	อาญา	n	6773	criminal case		2	n	刑事案件	authored_needs_review
th5000-cand-20260708-4347	โขน	n	10668	kind of Thai drama	Thai classic masked play enacting scenes from the Ramayana	1	n	泰劇的一種	authored_needs_review
th5000-cand-20260708-4351	สุนทร	adj	20254	sweet	pleasant; delightful	2	adj	甜的	authored_needs_review
th5000-cand-20260708-4354	ช็อก	v	33500	shock	be frightened	1	v	震驚	authored_needs_review
th5000-cand-20260708-4357	ปารีส	n	13304	Paris		1	n	巴黎	authored_needs_review
th5000-cand-20260708-4360	ร้อนแรง	adv	26381	strongly	vehemently; fervidly; rousing; ardently	1	adv	強烈地	authored_needs_review
th5000-cand-20260708-4363	ประมง	n	27599	fishery	fishing	1	n	漁業	authored_needs_review
th5000-cand-20260708-4367	ดูดซับ	v	33945	absorb	suck	1	v	吸收	authored_needs_review
th5000-cand-20260708-4370	พักอาศัย	v	14522	stay	live; reside	1	v	停留	authored_needs_review
th5000-cand-20260708-4374	อุทยานแห่งชาติ	n	4147	national park		1	n	國家公園	authored_needs_review
th5000-cand-20260708-4377	พอเพียง	adv	14456	enough	sufficiently; adequately	1	adv	足夠；充分	authored_needs_review
th5000-cand-20260708-4381	นวม	n	34964	glove	gauntlet; mitten; mitt; boxing gloves	2	n	手套	authored_needs_review
th5000-cand-20260708-4384	รั่วไหล	v	26729	leak out	leak	3	v	洩漏	authored_needs_review
th5000-cand-20260708-4387	มีแผน	v	480	plan	have a plan	1	v	計劃	authored_needs_review
th5000-cand-20260708-4391	กลั่น	v	22342	sift	select	2	v	篩	authored_needs_review
th5000-cand-20260708-4394	ฉ่ำ	v	23906	be luscious	be juicy; be succulent	3	adj;v	多汁鮮美	authored_needs_review
th5000-cand-20260708-4397	ชิงแชมป์	v	1008	compete for the championship		1	v	爭奪冠軍	authored_needs_review
th5000-cand-20260708-4400	หารายได้	v	7830	make money	earn money	1	v	賺錢	authored_needs_review
th5000-cand-20260708-4403	นับตั้งแต่	conj	5313	from	since; ever since	1	conj	自……以來	authored_needs_review
th5000-cand-20260708-4407	โภชนา	n	8247	nutrition		1	n	營養	authored_needs_review
th5000-cand-20260708-4410	ฝึกหัด	v	13918	drill	practise; drill; exercise	1	v	練習；操練	authored_needs_review
th5000-cand-20260708-4414	เจริญเติบโต	v	23680	grow up	develop; grow; increase	1	v	長大	authored_needs_review
th5000-cand-20260708-4418	มีเสน่ห์	v	16087	be charming	be attractive; be seductive; be cute	2	adj;v	有魅力；迷人	authored_needs_review
th5000-cand-20260708-4421	ประชาธิปไตย	n	27172	democracy		1	n	民主	authored_needs_review
th5000-cand-20260708-4424	ไถ	n	8374	plough	plow	4	n;v	犁	authored_needs_review
th5000-cand-20260708-4427	ติดอันดับ	v	22647	be ranked		1	v	名列；排名在……	authored_needs_review
th5000-cand-20260708-4430	ลงสนาม	v	17469	enter the field	enter the ground	1	v	上場；進入場地	authored_needs_review
th5000-cand-20260708-4433	โอบ	v	19543	embrace	enfold; clasp; hug	3	v	擁抱	authored_needs_review
th5000-cand-20260708-4436	บรรลุเป้าหมาย	v	2196	achieve	succeed; accomplish; attain; fulfill	1	v	達到	authored_needs_review
th5000-cand-20260708-4439	แคปซูล	n	12653	capsule		1	n	膠囊	authored_needs_review
th5000-cand-20260708-4442	ข้าศึก	n	10098	enemy	foe; adversary; opponent	1	n	敵人	authored_needs_review
th5000-cand-20260708-4446	หมุด	n	20915	knot		1	n	結	authored_needs_review
th5000-cand-20260708-4449	ขันที	n	10517	eunuch		1	n	宦官	authored_needs_review
th5000-cand-20260708-4452	พิจิต	v	14698	inspect	choose; select; examine	1	v	檢查	authored_needs_review
th5000-cand-20260708-4455	ที่ระลึก	n	34327	souvenir	token; memento; keepsake	1	n	紀念品	authored_needs_review
th5000-cand-20260708-4459	ขนาดที่	conj	32257	even		1	conj	甚至	authored_needs_review
th5000-cand-20260708-4462	เปื้อน	v	15658	be stained with	be blotted with; foul; smear; be soiled; be spattered	3	adj;v	沾染上	authored_needs_review
