source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-3624	งอก	v	12780	grow	sprout; develop; produce; increase	1	v	成長	authored_needs_review
th5000-cand-20260708-3627	หาเงิน	v	2359	earn money	make money	1	v	賺錢	authored_needs_review
th5000-cand-20260708-3630	รังสี	n	5821	radioactivity	radiation; ray; light	1	n	放射性	authored_needs_review
th5000-cand-20260708-3633	พร่อง	v	14092	be depleted	be decreased; be diminished; be partly consumed	1	v	耗盡	authored_needs_review
th5000-cand-20260708-3636	ขอบพระคุณ	v	32449	thank	be thankful for; be grateful to; give thanks	1	v	謝謝	authored_needs_review
th5000-cand-20260708-3639	ศีรษะ	n	2995	head		1	n	頭	authored_needs_review
th5000-cand-20260708-3642	เป็นพื้น	adv	16202	basically	fundamentally; mainly; principally	1	adv	基本上	authored_needs_review
th5000-cand-20260708-3645	ความทน	n	37843	durability	sturdiness; bearableness; last; hardiness; stability	1	n	耐用性	authored_needs_review
th5000-cand-20260708-3648	ความถูกต้อง	n	3548	justice	correctness	3	n	正義	authored_needs_review
th5000-cand-20260708-3652	ปริมณฑล	n	27493	perimeter	boundary; circumference; surroundings; circle	1	n	周長	authored_needs_review
th5000-cand-20260708-3655	ระดับชั้น	n	4439	degree	level; class	1	n	年級	authored_needs_review
th5000-cand-20260708-3658	กัก	v	38274	dam up	stop up; block up; retain	2	v	築壩	authored_needs_review
th5000-cand-20260708-3661	ประเมินผล	v	27678	evaluate	assess; estimate	1	v	評估	authored_needs_review
th5000-cand-20260708-3664	สิ่งของ	n	12133	thing	article; matter	1	n	東西	authored_needs_review
th5000-cand-20260708-3667	ไมล์	clf	2871	mile		2	clas	英哩	authored_needs_review
th5000-cand-20260708-3670	ที่เก็บ	n	24589	storage	store-place	1	n	儲存空間；存放處	authored_needs_review
th5000-cand-20260708-3674	ราชบุรี	n	26692	Ratchaburi		1	n	叻丕府	authored_needs_review
th5000-cand-20260708-3677	ณรงค์	n	29040	campaign		3	n;v	運動；戰役	authored_needs_review
th5000-cand-20260708-3680	คราบ	n	31174	stain	mark; spot; blot; blemish	3	n	污點	authored_needs_review
th5000-cand-20260708-3683	จัดสรร	v	33070	allocate	apportion; divide	1	v	分配	authored_needs_review
th5000-cand-20260708-3687	เหตุนี้	n	36480	reason	rationale; cause; motive	1	n	原因	authored_needs_review
th5000-cand-20260708-3690	หรอก	part	20975	particle used after a negative statement to make the sense milder		1	end	在否定陳述之後使用助詞，使意思更溫和	authored_needs_review
th5000-cand-20260708-3693	เอื้อ	v	37569	be charitable to	be kind to; help; support (with kindness)	2	v	樂善好施	authored_needs_review
th5000-cand-20260708-3696	ค้าขาย	v	11123	trade	buy and sell; do business; deal; transact; barter; vend; commerce; exchange	1	v	經商；做生意	authored_needs_review
th5000-cand-20260708-3699	มีผลต่อ	v	2296	affect	have an effect on	1	v	影響	authored_needs_review
th5000-cand-20260708-3703	ประจำตัว	adj	27076	personal	private	1	adj	個人的	authored_needs_review
th5000-cand-20260708-3706	นักวิจัย	n	35127	researcher		1	n	研究員	authored_needs_review
th5000-cand-20260708-3709	นางเอก	n	25021	main actress	leading actress	1	n	女主角	authored_needs_review
th5000-cand-20260708-3712	ขาบ	n	10478	dark blue colour		1	n	深藍色	authored_needs_review
th5000-cand-20260708-3715	สอบสวน	v	3185	investigate	inquire	2	v	調查	authored_needs_review
th5000-cand-20260708-3719	โรจ	adv	17370	brilliantly	luminously	1	adv	燦爛地；光輝地	authored_needs_review
th5000-cand-20260708-3722	โรแมนติก	adj	35661	romantic		1	adj	浪漫的	authored_needs_review
th5000-cand-20260708-3726	ฟ้อง	n	15249	accusation	charge	4	n;v	指控	authored_needs_review
th5000-cand-20260708-3729	จับตา	v	38463	keep an eye on	observe; catch; watch	2	adv;v	密切關注	authored_needs_review
th5000-cand-20260708-3733	ลำพูน	n	17807	Lamphun		1	n	南奔府	authored_needs_review
th5000-cand-20260708-3736	สระบุรี	n	18729	Saraburi		1	n	北標府	authored_needs_review
th5000-cand-20260708-3739	เรียกร้อง	v	6878	call for	demand; cry out for; make a demand for; require	1	v	呼籲	authored_needs_review
th5000-cand-20260708-3742	เชียร์	v	4001	cheer		2	v	歡呼	authored_needs_review
th5000-cand-20260708-3745	จนกว่า	conj	13041	until	till; as long as; as far as	1	conj	直到	authored_needs_review
th5000-cand-20260708-3748	ทุกราย	n	255	everyone	all individuals	1	n	大家	authored_needs_review
th5000-cand-20260708-3751	เพื่อที่จะ	conj	35335	in order to	in order that	1	conj	為了	authored_needs_review
th5000-cand-20260708-3754	ที่สาธารณะ	n	34350	public land	a public place; commons	1	n	公共土地	authored_needs_review
th5000-cand-20260708-3759	หลายอย่าง	adj	7758	varied	numerous; many	1	adj	多種多樣	authored_needs_review
th5000-cand-20260708-3762	คอนเสิร์ต	n	11764	concert		1	n	音樂會	authored_needs_review
th5000-cand-20260708-3765	กดดัน	v	29365	force	press; compel; drive	1	v	施壓；強迫	authored_needs_review
th5000-cand-20260708-3768	ตรวจจับ	v	34125	detect	search	1	v	偵測	authored_needs_review
th5000-cand-20260708-3771	ศักดิ์สิทธิ์	adj	2956	holy		2	adj	神聖的	authored_needs_review
th5000-cand-20260708-3774	ตาด	n	21610	brocade	linen cloth of copper or silver threads	4	n	織錦	authored_needs_review
th5000-cand-20260708-3777	สวมใส่	v	7390	wear	be dressed in; have on; put on; don	1	v	穿著	authored_needs_review
th5000-cand-20260708-3780	ยั่ว	v	9359	provoke	infuriate; irk; irritate; aggravate; annoy; enrage; hassle; incense	2	v	挑釁	authored_needs_review
th5000-cand-20260708-3783	เลือกสรร	v	12114	select	pick out; choose; assort; cull from	1	v	選擇	authored_needs_review
th5000-cand-20260708-3786	คนดู	n	30978	audience	spectator; onlooker	1	n	觀眾	authored_needs_review
th5000-cand-20260708-3792	มธุ	n	27832	honey	nectar	2	adj;n	蜂蜜	authored_needs_review
th5000-cand-20260708-3795	เสร็จสิ้น	v	6517	end	finish; come to an end; terminate; be completed; be done; be over; conclude	1	v	結束	authored_needs_review
th5000-cand-20260708-3798	จริยธรรม	n	32969	morality	ethical behaviour; ethical behavior; goodness	1	n	道德	authored_needs_review
th5000-cand-20260708-3801	ให้ความสนใจ	v	7914	take an interest	pay attention to; grow  or express concern	1	v	有興趣	authored_needs_review
th5000-cand-20260708-3805	เชย	v	28579	blow gently		5	adj;v	輕輕地吹	authored_needs_review
th5000-cand-20260708-3808	ชายหาด	n	28310	beach	seashore; seaside	1	n	海灘	authored_needs_review
th5000-cand-20260708-3811	ทุกเมื่อ	adv	34406	every time	at all time; at all hours; at any time; always; invariably	1	adv	每次	authored_needs_review
th5000-cand-20260708-3814	กิตติ	n	30430	rumour	fame; renown; report	2	n	謠言	authored_needs_review
th5000-cand-20260708-3818	นำทาง	v	25289	lead	guide; beacon; conduct	1	v	引導；帶領	authored_needs_review
th5000-cand-20260708-3821	หน้าใหม่	adj	4471	newcomer	new one	1	adj	新來的；初來的	authored_needs_review
th5000-cand-20260708-3824	บทเรียน	n	25456	lesson	unit of instruction	2	n	課程；課文	authored_needs_review
th5000-cand-20260708-3827	ศีล	n	2996	precept		2	n	戒律	authored_needs_review
th5000-cand-20260708-3830	สงกรานต์	n	3014	SongKran		3	n	宋干節；潑水節	authored_needs_review
th5000-cand-20260708-3833	อ้อม	v	6748	encircle		2	v	包圍	authored_needs_review
th5000-cand-20260708-3837	นักเขียน	n	35071	novelist	author; writer; fiction writer; prose writer; fictionist	1	n	小說家	authored_needs_review
th5000-cand-20260708-3840	มหาราช	n	9231	name of the 11th chapter of มหาชาติ		2	n;pron	《摩訶闍底》（Mahachat）第十一章章名	authored_needs_review
th5000-cand-20260708-3844	เก็บรักษา	v	9714	keep	preserve; conserve; maintain	1	v	保留	authored_needs_review
th5000-cand-20260708-3847	มีความหมาย	v	2537	meaningful		1	v	具有意義	authored_needs_review
th5000-cand-20260708-3850	พระเอก	n	14198	leading actor	hero	1	n	男主角	authored_needs_review
th5000-cand-20260708-3853	การเลือกตั้ง	n	1933	election		1	n	選舉	authored_needs_review
th5000-cand-20260708-3857	ตอบคำถาม	v	34143	answer questions		1	v	回答問題	authored_needs_review
th5000-cand-20260708-3860	โกดัง	n	32159	godown	storehouse; warehouse	1	n	倉庫	authored_needs_review
th5000-cand-20260708-3863	การเสี่ยงโชค	n	4789	risk-taking		1	n	碰運氣；投機	authored_needs_review
th5000-cand-20260708-3866	เสียค่าใช้จ่าย	v	40712	pay for expenses		1	v	支付費用	authored_needs_review
th5000-cand-20260708-3870	ทยอย	v	23591	follow one after another	come or go one by one; file; trickle	2	adv;v	陸續；接連	authored_needs_review
th5000-cand-20260708-3874	กึ่ง	n	9761	half	middle; midway	2	adj;n	一半	authored_needs_review
th5000-cand-20260708-3877	เอม	adj	19580	delightful	cheerful; joyful	2	adj	令人愉快的	authored_needs_review
th5000-cand-20260708-3880	รับฟัง	v	4055	listen to	hear	2	v	聽	authored_needs_review
th5000-cand-20260708-3883	อย่างใด	adv	7985	somehow	in some way; by some means	1	adv	不知何故	authored_needs_review
th5000-cand-20260708-3886	สิงห์บุรี	n	20362	Sing Buri		1	n	信武里府	authored_needs_review
th5000-cand-20260708-3889	การเผย	n	30671	revelation	uncovering; disclosure; opening; exposure; propagation; spread; dissemination; unveiling	1	n	揭露；啟示	authored_needs_review
th5000-cand-20260708-3892	ชี้แจง	v	28422	explain	elucidate; clarify; illuminate; make clear; report	1	v	解釋；說明	authored_needs_review
th5000-cand-20260708-3897	ความเป็นไป	n	69	possibility	plausibility; feasibility	1	n	可能性	authored_needs_review
th5000-cand-20260708-3902	ลพบุรี	n	17510	Lop Buri		1	n	華富裡府	authored_needs_review
th5000-cand-20260708-3905	ใส่ความ	v	20698	slander	frame	1	v	誹謗	authored_needs_review
th5000-cand-20260708-3909	เหว	n	6666	abyss	chasm; gorge	1	n	深淵	authored_needs_review
th5000-cand-20260708-3912	เช่นนี้	adv	28598	like this	in this way	2	adv;det	像這樣	authored_needs_review
th5000-cand-20260708-3915	เฉพาะตัว	adj	27712	individual	personal; exclusive	1	adj	個別的；獨特的	authored_needs_review
th5000-cand-20260708-3918	โสด	n	35942	position	division; part	3	adj;n	位置	authored_needs_review
th5000-cand-20260708-3921	สลัด	v	7375	salad		3	v	拌製沙拉	authored_needs_review
th5000-cand-20260708-3924	ดาม	v	33744	splice	string then by splicing; mend; unite; solder together	1	v	拼接	authored_needs_review
th5000-cand-20260708-3927	แปรรูป	n	5006	placement of bones and ashes after cremation		2	n;v	火化後骨灰的安放	authored_needs_review
th5000-cand-20260708-3930	เป็นครั้งแรก	adv	16246	for the first time		1	adv	第一次	authored_needs_review
th5000-cand-20260708-3935	น้ำตก	n	25270	waterfall	cascade; falls; cataract	1	n	瀑布	authored_needs_review
th5000-cand-20260708-3938	จัดอันดับ	v	3600	rank	evaluate; judge	1	v	排名；評定	authored_needs_review
th5000-cand-20260708-3941	เทียบเท่า	v	8401	be equal to	be equivalent to; be the same as	1	v	等於	authored_needs_review
th5000-cand-20260708-3945	เป็นธรรมชาติ	v	16189	has the natural manner	has an unaffected or spontaneous manner	2	adv;v	舉止自然；自然	authored_needs_review
th5000-cand-20260708-3948	เกย	v	9723	overlap	lap over	2	v	重疊	authored_needs_review
th5000-cand-20260708-3951	ทุกวันนี้	adv	34411	nowadays	at present; now; in these days; these days	1	adv	如今	authored_needs_review
th5000-cand-20260708-3954	ปลวก	n	27454	termite	white ant	1	n	白蟻	authored_needs_review
th5000-cand-20260708-3957	เวียง	n	18386	walled city	city; town	1	n	有城牆的城市	authored_needs_review
th5000-cand-20260708-3960	สาธิต	v	3272	demonstrate	show; display	3	adj;v	展示	authored_needs_review
th5000-cand-20260708-3963	เภสัช	n	5516	medicine	pharmacy; drug; remedy	1	n	藥物；藥學	authored_needs_review
th5000-cand-20260708-3966	หรือยัง	part	37497	or not yet		2	ques	是否還沒；還沒嗎	authored_needs_review
th5000-cand-20260708-3971	ทางสังคม	adj	24897	social		1	adj	社會的	authored_needs_review
th5000-cand-20260708-3974	โค้ช	n	963	coach		1	n	教練	authored_needs_review
th5000-cand-20260708-3977	หั่น	v	7809	cut	slice	1	v	切	authored_needs_review
th5000-cand-20260708-3981	กลวง	adj	30150	hollow		1	adj	空心的	authored_needs_review
th5000-cand-20260708-3984	โซฟา	n	28969	sofa	couch	1	n	沙發	authored_needs_review
th5000-cand-20260708-3987	ร้านกาแฟ	n	5860	coffee shop	coffee stall; coffee house	1	n	咖啡廳	authored_needs_review
th5000-cand-20260708-3990	แม่บ้าน	n	2848	housekeeper	housemaker	4	n	管家；家務助理	authored_needs_review
th5000-cand-20260708-3993	เป็นตัวแทน	v	40375	be an agent	be a representative; be a delegate; be a proxy; be a substitute	1	v	擔任代理人	authored_needs_review
th5000-cand-20260708-3997	เตรียมพร้อม	v	22918	be ready	get ready; be in order; be on the alert	1	v	做好準備	authored_needs_review
th5000-cand-20260708-4000	ใครๆ	pron	12730	anyone	anybody; everyone; everybody	1	pron	任何人	authored_needs_review
th5000-cand-20260708-4003	อ่าว	n	18953	bay	gulf	1	n	灣	authored_needs_review
th5000-cand-20260708-4008	ท่าอากาศยาน	n	24677	airport		1	n	機場	authored_needs_review
th5000-cand-20260708-4011	สะเทือน	v	3200	shake	quake; vibrate	2	v	搖動	authored_needs_review
th5000-cand-20260708-4014	งั้น	conj	12807	otherwise	or else; if not; in other ways	1	conj	否則	authored_needs_review
th5000-cand-20260708-4017	ซักผ้า	v	8651	wash	do one's washing	1	v	洗衣服	authored_needs_review
th5000-cand-20260708-4020	สาธารณรัฐ	n	3267	republic		2	n	共和國	authored_needs_review
th5000-cand-20260708-4023	หมอก	n	7687	fog		2	adj;n	霧	authored_needs_review
th5000-cand-20260708-4026	สำนักงานใหญ่	n	3975	head office		1	n	總公司	authored_needs_review
th5000-cand-20260708-4030	การขับขี่	n	31873	driving	steering	1	n	駕駛	authored_needs_review
th5000-cand-20260708-4033	เกาหลีใต้	n	9877	South Korea	Republic of South Korea	1	n	南韓	authored_needs_review
th5000-cand-20260708-4036	ลงชื่อ	v	17427	sign	autograph; put down one's name	1	v	簽名	authored_needs_review
th5000-cand-20260708-4039	รายวิชา	n	572	course		1	n	課程	authored_needs_review
th5000-cand-20260708-4042	กรวย	n	29545	cone	funnel	1	n	錐體	authored_needs_review
th5000-cand-20260708-4046	การประมวลผล	n	3476	data processing		1	n	資料處理	authored_needs_review
th5000-cand-20260708-4050	พม่า	n	14018	Myanmar	Burma	1	n	緬甸	authored_needs_review
th5000-cand-20260708-4053	กลางเมือง	n	29123	people	civil; mass of the people; common people	2	adj;n	人	authored_needs_review
th5000-cand-20260708-4057	ลงพื้น	v	17450	prime		1	v	打底；塗底漆	authored_needs_review
th5000-cand-20260708-4060	ฟอน	v	15271	gnaw	bite out	2	adj;v	啃	authored_needs_review
th5000-cand-20260708-4063	กระบัง	n	11527	shield	shade	1	n	盾牌	authored_needs_review
th5000-cand-20260708-4066	วัดผล	v	35710	evaluate	test	1	v	評估	authored_needs_review
th5000-cand-20260708-4069	กษัตริย์	adj	31366	pure	fine	1	adj	純粹的	authored_needs_review
th5000-cand-20260708-4072	ทุกหน	adv	34416	every time	wherever	2	adv	每次	authored_needs_review
th5000-cand-20260708-4075	ความยินยอม	n	37811	agreement	consent	1	n	同意；協議	authored_needs_review
th5000-cand-20260708-4079	ดินแดน	n	33841	territory	country; land	1	n	領土	authored_needs_review
th5000-cand-20260708-4082	แห่งหน	n	37526	place	site; spot	2	n	地方	authored_needs_review
th5000-cand-20260708-4086	ทางกฎหมาย	adj	24717	legislative		1	adj	立法的	authored_needs_review
th5000-cand-20260708-4089	ศรีสะเกษ	n	18448	Si Sa Ket		1	n	四色菊府	authored_needs_review
th5000-cand-20260708-4094	กรัก	n	30029	the core or heart-wood of jack-fruit tree		1	n	菠蘿蜜樹心材	authored_needs_review
th5000-cand-20260708-4097	วัตร	n	18135	observance of precepts		2	n	持戒	authored_needs_review
th5000-cand-20260708-4100	โด่งดัง	v	21137	be famous	be renowned; be celebrated; be well-known; resound	1	v	有名	authored_needs_review
th5000-cand-20260708-4104	ทีหลัง	adv	37739	later	afterward; next	1	adv	後來	authored_needs_review
th5000-cand-20260708-4107	แก๊ง	n	32079	gang	group	1	n	幫派	authored_needs_review
th5000-cand-20260708-4110	ลึกซึ้ง	adj	7027	profound	deep; abstruse; recondite; wise	2	adj;adv	深刻	authored_needs_review
th5000-cand-20260708-4114	งานแต่งงาน	n	12828	wedding ceremony	marriage ceremony; wedding; marriage	1	n	婚禮	authored_needs_review
th5000-cand-20260708-4117	ขั้นพื้นฐาน	adj	3515	foundation	basis; primary	1	adj	基礎的	authored_needs_review
th5000-cand-20260708-4120	ชั้นแนวหน้า	n	4814	forefront	leading position	1	n	最前線；前沿	authored_needs_review
th5000-cand-20260708-4123	ทิม	n	24697	row rooms for resting or storage purpose in the palace		1	n	宮殿內供休息或儲藏用的排屋	authored_needs_review
th5000-cand-20260708-4126	คนใด	pron	30982	who		1	pron	誰	authored_needs_review
th5000-cand-20260708-4130	การออกกำลังกาย	n	9004	exercise	exertion	1	n	鍛鍊	authored_needs_review
th5000-cand-20260708-4133	จินตนาการ	n	33243	imagination	fancy; fantasy; thought; reflection	1	n	想像力	authored_needs_review
th5000-cand-20260708-4136	มายา	n	5574	illusion	delusion; deception; fallacy	2	n	錯覺	authored_needs_review
th5000-cand-20260708-4139	หุ้นส่วน	n	36440	partner	shareholder; partnership	2	n	合夥人	authored_needs_review
th5000-cand-20260708-4143	อสัญ	adj	38374	unconscious	lacking in the power of perception	1	adj	無意識的	authored_needs_review
th5000-cand-20260708-4147	น้ำดี	n	25269	bile		1	n	膽汁	authored_needs_review
th5000-cand-20260708-4150	เจ๊	n	23623	elder sister	older sister	1	n	姊姊	authored_needs_review
th5000-cand-20260708-4153	แสดงว่า	v	40734	show (that)	signify	1	v	表明；顯示	authored_needs_review
th5000-cand-20260708-4156	ร่ำรวย	v	11870	be rich	be wealthy	2	adj;v	富有；有錢	authored_needs_review
th5000-cand-20260708-4159	ความสนุกสนานร่าเริง	n	37959	enjoyment	alertness; cheer; joyousness; liveliness; merriment	1	n	樂趣；享樂	authored_needs_review
th5000-cand-20260708-4162	สมรส	v	3101	marry	get married	2	v	結婚	authored_needs_review
th5000-cand-20260708-4165	เหมือนเดิม	adv	7879	as before	still; as it was	1	adv	和以前一樣	authored_needs_review
th5000-cand-20260708-4168	ราวกับ	adv	26503	as if	like; just like; as; as though	2	adv;prep	好像	authored_needs_review
th5000-cand-20260708-4171	ส่วนสำคัญ	n	3163	importance	significance; consequence	2	n	重要性	authored_needs_review
th5000-cand-20260708-4174	แคว	n	12670	tributary	river; stream	1	n	支流	authored_needs_review
th5000-cand-20260708-4177	กัญชา	n	31573	hashish	marijuana; marihuana; Indian hemp; hemp	1	n	大麻脂（哈希什）	authored_needs_review
th5000-cand-20260708-4181	นารี	n	8442	woman	female; lady; girl	1	n	女人	authored_needs_review
th5000-cand-20260708-4184	สวัสดิ์	n	3168	happiness		1	n	幸福	authored_needs_review
th5000-cand-20260708-4187	หน้าอก	n	7645	chest	bust; breast; bosom	1	n	胸部	authored_needs_review
th5000-cand-20260708-4191	ควบคู่	v	32614	go together	go side by side	1	v	並行；相伴	authored_needs_review
th5000-cand-20260708-4194	ถือหุ้น	v	3634	hold shares	own shares	1	v	持有股份	authored_needs_review
th5000-cand-20260708-4197	ปันผล	n	37211	dividend		2	n	股利	authored_needs_review
th5000-cand-20260708-4200	ไตรปิฎก	n	23139	Tripitaka	Tripitaka consisting of the teachings of Buddha	1	n	三藏	authored_needs_review
th5000-cand-20260708-4204	เหล้า	n	36578	alcohol	liquor; spirit; booze	1	n	酒；酒類	authored_needs_review
th5000-cand-20260708-4207	สร้อย	n	7330	necklace	ornamental chain	5	n	項鍊	authored_needs_review
th5000-cand-20260708-4212	ปราย	v	27403	sow	strew; scatter; throw; scatter; disseminate; cast	1	v	播種	authored_needs_review
th5000-cand-20260708-4215	ทวีป	n	24418	continent		1	n	大陸	authored_needs_review
th5000-cand-20260708-4218	ความทรงจำ	n	32775	memory	remembrance; commemoration	1	n	記憶	authored_needs_review
th5000-cand-20260708-4221	สลัก	n	12160	bolt	latch; bar; lock; hasp	2	n;v	門閂；插銷	authored_needs_review
th5000-cand-20260708-4227	พระนครศรีอยุธยา	n	14131	Phra Nakhon Si Ayutthaya	Ayutthaya	1	n	大城府	authored_needs_review
th5000-cand-20260708-4230	แสวงหา	v	3411	seek for	search for; look for	1	v	尋找	authored_needs_review
th5000-cand-20260708-4233	ละวาง	v	17715	desert	abandon; forsake; leave behind	1	v	遺棄；拋棄	authored_needs_review
th5000-cand-20260708-4236	แหล่งข้อมูล	n	3425	data source		3	n	資料來源	authored_needs_review
th5000-cand-20260708-4239	คนรุ่นใหม่	n	31041	young generation	new generation	1	n	年輕一代	authored_needs_review
th5000-cand-20260708-4242	ขโมย	n	5091	thief	pilferer; burglar	2	n;v	小偷	authored_needs_review
th5000-cand-20260708-4246	ความกังวล	n	37951	worry	anxiety; distress; uneasiness	1	n	擔心	authored_needs_review
th5000-cand-20260708-4250	ซีด	v	28859	pale	be pallid; be wan; become pale	1	v	變蒼白；呈蒼白	authored_needs_review
th5000-cand-20260708-4253	ถ่าน	n	23343	charcoal	cinder	1	n	木炭	authored_needs_review
th5000-cand-20260708-4257	ยกตัวอย่างเช่น	conj	2723	e.g.		1	conj	例如	authored_needs_review
th5000-cand-20260708-4260	เยื่อ	n	5742	tissue	thin skin; film; membrane; pellicle; fibre	1	n	組織	authored_needs_review
th5000-cand-20260708-4263	สรรพสินค้า	n	18724	general merchandise	sundry goods; various kinds of merchandise	1	n	一般商品	authored_needs_review
th5000-cand-20260708-4267	วิธีใช้	n	4521	instruction	direction	1	n	使用說明	authored_needs_review
th5000-cand-20260708-4272	กลมกล่อม	adj	29272	mellow	full-flavoured; soft; sweet; rich; delicate; ripe	1	adj	圓潤的	authored_needs_review
th5000-cand-20260708-4275	คมนาคม	n	31097	communication		1	n	交通運輸；通訊	authored_needs_review
th5000-cand-20260708-4278	เดิมที	adv	21064	formerly	from the beginning; at first; originally	1	adv	以前	authored_needs_review
th5000-cand-20260708-4281	โลน	n	7091	crab lice	Phthirus publis	2	adj;n	蟹蝨	authored_needs_review
th5000-cand-20260708-4284	โซลา	n	28973	diesel	solar	1	n	柴油	authored_needs_review
th5000-cand-20260708-4287	สารอาหาร	n	2590	nutrient		2	n	營養素	authored_needs_review
th5000-cand-20260708-4290	ตาขอ	n	21579	hook	long-handled hook; gaff	2	n	鉤子	authored_needs_review
th5000-cand-20260708-4295	แตง	n	23021	melon		1	n	甜瓜	authored_needs_review
th5000-cand-20260708-4298	ให้ราคา	v	2370	set the price	offer the price	1	v	定價	authored_needs_review
th5000-cand-20260708-4301	ชะลอ	v	27863	slow down/up	put off; postpone; retard	2	v	減慢；加速	authored_needs_review
th5000-cand-20260708-4304	ร้องขอ	v	4296	beg for	request; cry for	1	v	乞求	authored_needs_review
th5000-cand-20260708-4308	เกษียณ	v	9990	retire	superannuate	1	v	退休	authored_needs_review
th5000-cand-20260708-4311	รักษาโรค	v	598	cure	heal; remedy	1	v	治癒	authored_needs_review
th5000-cand-20260708-4314	การสัมผัส	n	30876	touch	contact	1	n	接觸；觸碰	authored_needs_review
th5000-cand-20260708-4317	เขย	n	10801	son-in-law	brother-in-law; male relative by marriage	1	n	女婿	authored_needs_review
th5000-cand-20260708-4320	แสดงออก	v	12006	express	demonstrate; exhibit; show	1	v	表達；展現	authored_needs_review
th5000-cand-20260708-4323	ทางหลวง	n	24828	highway	state highway; public road	1	n	公路；國道	authored_needs_review
th5000-cand-20260708-4327	ทุกแห่ง	adv	34420	everywhere	every place; here and there; all over; all around; at all points; in all places; wherever	1	adv	到處	authored_needs_review
th5000-cand-20260708-4330	ฮีโร่	n	19597	hero		1	n	英雄	authored_needs_review
th5000-cand-20260708-4334	คลุก	v	32577	get involved	associate	3	v	參與其中	authored_needs_review
th5000-cand-20260708-4337	การออม	n	30244	saving	economizing; reservation	1	n	儲蓄	authored_needs_review
th5000-cand-20260708-4340	เช่นนั้น	det	28596	such	like that	1	det	那樣的	authored_needs_review
th5000-cand-20260708-4343	พังงา	n	14526	Phangnga		1	n	攀牙府	authored_needs_review
th5000-cand-20260708-4346	คณะวิทยาศาสตร์	n	10790	Faculty of Science		1	n	理學院	authored_needs_review
th5000-cand-20260708-4350	พินิจ	v	14747	examine	consider; look over; inspect	2	adv;v	檢查	authored_needs_review
th5000-cand-20260708-4353	หื่น	v	36430	crave	lust; desire; yearn	1	v	渴望	authored_needs_review
th5000-cand-20260708-4356	เทวี	n	5267	queen	princess	1	n	女王	authored_needs_review
th5000-cand-20260708-4359	เรื้อ	v	17235	neglect	be out of practice	2	adj;v	忽視	authored_needs_review
th5000-cand-20260708-4362	ถัน	n	23315	breast		1	n	乳房	authored_needs_review
th5000-cand-20260708-4366	ที่ราบ	n	34329	plain	lowland; flatlands	1	n	平原	authored_needs_review
th5000-cand-20260708-4369	ความดี	n	11502	goodness	virtue; merit	1	n	善；善行	authored_needs_review
th5000-cand-20260708-4373	ตั้งขึ้น	v	21403	erect	set up	2	v	豎立；建立	authored_needs_review
th5000-cand-20260708-4376	ตามปกติ	adv	21490	normally	usually; generally; ordinarily	1	adv	通常	authored_needs_review
th5000-cand-20260708-4380	วอลเลย์บอล	n	18126	volleyball		1	n	排球	authored_needs_review
th5000-cand-20260708-4383	อวด	v	8010	show off	flaunt	1	v	炫耀	authored_needs_review
th5000-cand-20260708-4386	เข้ากันได้	v	10830	be compatible	be in harmony	1	v	相容	authored_needs_review
th5000-cand-20260708-4390	ความสด	n	32923	freshness		1	n	新鮮度	authored_needs_review
th5000-cand-20260708-4393	เนื้อเรื่อง	n	8534	plot	outline; story; scenario; subject	1	n	劇情	authored_needs_review
th5000-cand-20260708-4396	คนกลาง	n	10092	middleman	mediator; go-between; intermediary	3	n	中間人	authored_needs_review
th5000-cand-20260708-4399	เทคโนโลยีสารสนเทศ	n	2699	information technology	IT	2	n	資訊科技	authored_needs_review
th5000-cand-20260708-4402	รุ่งเรือง	v	35636	flourish	progress; be prosperous	1	v	蓬勃發展	authored_needs_review
th5000-cand-20260708-4406	ตะแกรง	n	21892	sieve	grate; screen	1	n	篩子	authored_needs_review
th5000-cand-20260708-4409	จัดจ้าน	v	38296	be bold	be sarcastic	1	v	大膽；強烈	authored_needs_review
th5000-cand-20260708-4412	นำสมัย	v	25341	be modern	update; be fashionable	2	adj;v	現代化；新潮	authored_needs_review
th5000-cand-20260708-4416	ครอบครอง	v	31133	possess	own; belong to; have	1	v	擁有	authored_needs_review
th5000-cand-20260708-4420	บ่งบอก	v	25447	indicate	point to; show; tell	1	v	表明	authored_needs_review
th5000-cand-20260708-4423	ใบเสร็จ	n	27254	receipt	bill	1	n	收據	authored_needs_review
th5000-cand-20260708-4426	ยุคสมัย	n	3795	age	period; time; era	1	n	時代；年代	authored_needs_review
th5000-cand-20260708-4429	หมี่	n	20913	rice noodle		1	n	米粉	authored_needs_review
th5000-cand-20260708-4432	ยวด	adv	26949	extremely	greatly; supremely; remarkably; notably	1	adv	極為	authored_needs_review
th5000-cand-20260708-4435	โดยปกติ	adv	21186	usually	normally; ordinarily; commonly; generally; in general	1	adv	通常	authored_needs_review
th5000-cand-20260708-4438	ลู่	n	629	track	trail; path; line	2	n;v	軌道	authored_needs_review
th5000-cand-20260708-4441	ภายในบ้าน	adj	4230	indoor		1	adj	室內	authored_needs_review
th5000-cand-20260708-4445	ของเหลว	n	37655	liquid	fluid	1	n	液體	authored_needs_review
